Date Time,A1(10),A2(20),A3(30),A4(40),A5(50),A6(60),T1(10),T2(20),T3(30),T4(40),T5(50),T6(60),C1,C2,V1,T65,G1,G2,G3
2024/10/28 16:38:41,5.91,6.34,17.59,15.79,10.12,8.3,16.8,16.41,16.85,16.63,16.58,16.37,12,-71,-1,-1000,1,1,-127
2024/10/28 17:39:05,5.92,6.34,17.59,15.78,10.12,8.3,16.68,16.38,16.85,16.58,16.5,16.37,11.8,-70,3.66,14.1,1,1,-127
2024/10/28 18:38:46,5.92,6.33,17.59,15.8,10.12,8.3,16.62,16.5,16.85,16.58,16.5,16.35,12,-69,-1,-1000,1,1,-127
2024/10/28 19:38:46,5.93,6.34,17.59,15.79,10.12,8.3,16.37,16.54,16.85,16.58,16.55,16.37,11.8,-68,-1,-1000,1,1,-127
2024/10/28 20:38:56,-1,-1,-1,-1,-1,-1,16.22,16.59,16.85,16.63,16.61,16.37,11.8,-69,-1,-1000,1,1,-127
2024/10/28 21:39:06,5.94,6.35,17.6,15.8,10.13,8.3,16.04,16.46,16.85,16.6,16.48,16.39,11.5,-70,3.66,12.6,1,1,-127
2024/10/28 22:38:45,5.93,6.35,17.6,15.8,10.14,8.3,16,16.41,16.85,16.56,16.55,16.37,12,-73,-1,-1000,1,1,-127
2024/10/28 23:38:45,5.95,6.34,17.6,15.81,10.12,8.3,15.78,16.44,16.85,16.63,16.53,16.37,12,-72,-1,-1000,1,1,-127
2024/10/29 00:38:45,5.95,6.35,17.61,15.81,10.15,8.3,15.62,16.37,16.85,16.63,16.5,16.37,11.8,-68,-1,-1000,1,1,-127
2024/10/29 01:39:05,5.95,6.36,17.6,15.81,10.13,8.3,15.58,16.28,16.85,16.6,16.53,16.37,11.5,-71,3.66,11.9,-1001,-1001,-1001
2024/10/29 02:38:44,5.95,6.36,17.61,15.81,10.13,8.3,15.55,16.19,16.85,16.58,16.53,16.37,11.5,-73,-1,-1000,1,1,-127
2024/10/29 03:38:44,5.95,6.35,17.61,15.81,10.14,8.31,15.46,16.21,16.78,16.63,16.48,16.37,11.5,-81,-1,-1000,1,1,-127
2024/10/29 04:38:44,5.95,6.35,17.61,15.81,10.15,8.3,15.3,16.2,16.7,16.6,16.5,16.37,12.2,-67,-1,-1000,1,1,-127
2024/10/29 05:39:04,5.95,6.35,17.61,15.81,10.14,8.3,15.23,16.04,16.75,16.6,16.45,16.37,12,-73,3.66,11.3,-1001,-1001,-1001
2024/10/29 06:38:44,5.96,6.35,17.61,15.8,10.13,8.3,-1000,-1000,-1000,-1000,-1000,-1000,11.5,-67,-1,-1000,1,1,-127
2024/10/29 07:38:43,5.96,6.36,17.62,15.81,10.16,8.3,15.01,16,16.65,16.6,16.5,16.37,11.5,-69,-1,-1000,1,1,-127
2024/10/29 11:38:43,5.94,6.34,17.61,15.78,10.14,8.3,14.92,15.83,16.5,16.6,16.4,16.37,11.5,-72,-1,-1000,1,1,-127
2024/10/29 12:38:42,5.93,6.33,17.61,15.78,10.15,8.3,15.1,15.71,16.47,16.6,16.42,16.37,11.5,-69,-1,-1000,1,1,-127
2024/10/29 13:39:27,5.92,6.34,17.61,15.77,10.15,8.3,15.15,15.81,16.45,16.6,16.48,16.37,11.2,-70,3.66,16.4,1,1,-127
2024/10/29 14:38:42,5.93,6.34,17.6,15.77,10.14,8.29,15.44,15.76,16.45,16.55,16.45,16.37,11.5,-69,-1,-1000,1,1,-127
2024/10/29 15:38:42,5.93,6.34,17.6,15.77,10.14,8.3,15.78,15.78,16.45,16.6,16.42,16.37,11.2,-71,-1,-1000,1,1,-127
2024/10/29 16:38:42,5.92,6.33,17.6,15.78,10.15,8.3,16.05,15.81,16.49,16.55,16.45,16.37,8.8,-68,-1,-1000,1,1,-127
2024/10/29 17:39:02,5.92,6.34,17.59,15.79,10.15,8.3,15.96,15.82,16.47,16.5,16.42,16.39,9,-68,3.65,13.7,1,1,-127
2024/10/29 18:38:41,5.93,6.34,17.6,15.79,10.15,8.3,15.82,15.82,16.45,16.52,16.37,16.37,12,-67,-1,-1000,1,1,-127
2024/10/29 19:38:45,5.95,6.34,17.61,15.8,10.15,8.3,15.55,15.82,16.45,16.44,16.4,16.37,12.2,-71,-1,-1000,1,1,-127
2024/10/29 20:38:46,5.94,6.35,17.6,15.8,10.15,8.3,15.54,15.89,16.45,16.44,16.4,16.37,12,-71,-1,-1000,1,1,-127
2024/10/29 21:39:06,5.94,6.36,17.61,15.8,10.15,8.3,15.44,15.8,16.45,16.42,16.4,16.37,11.5,-71,3.65,9.8,1,1,-127
2024/10/29 22:38:46,5.94,6.35,17.61,15.8,10.15,8.3,15.25,15.79,16.45,16.39,16.4,16.37,11.8,-71,-1,-1000,1,1,-127
2024/10/29 23:38:45,5.95,6.35,17.61,15.8,10.15,8.3,15.03,15.86,16.45,16.39,16.4,16.37,7.8,-68,-1,-1000,1,1,-127
2024/10/30 00:38:45,5.94,6.34,17.6,15.8,10.14,8.29,14.97,15.86,16.46,16.39,16.37,16.32,11.5,-69,-1,-1000,1,1,-127
2024/10/30 01:39:06,5.95,6.34,17.6,15.8,10.14,8.3,14.82,15.67,16.45,16.39,16.4,16.35,8.8,-68,3.65,9.5,1,1,-127
2024/10/30 02:38:45,5.95,6.36,17.61,15.8,10.14,8.29,14.79,15.64,16.45,16.39,16.39,16.35,11.8,-68,-1,-1000,1,1,-127
2024/10/30 03:38:45,5.96,6.35,17.64,15.8,10.14,8.29,14.68,15.65,16.4,16.39,16.4,16.37,11.8,-71,-1,-1000,1,1,-127
2024/10/30 04:38:44,5.96,6.34,17.61,15.8,10.14,8.3,14.5,15.61,16.4,16.39,16.4,16.32,11.5,-69,-1,-1000,1,1,-127
2024/10/30 05:39:05,5.96,6.35,17.63,15.8,10.14,8.3,14.48,15.52,16.34,16.39,16.4,16.29,12,-67,3.65,8.9,1,1,-127
2024/10/30 06:38:44,5.96,6.36,17.62,15.8,10.14,8.29,14.3,15.42,16.26,16.39,16.4,16.37,8,-68,-1,-1000,1,1,-127
2024/10/30 07:38:44,5.96,6.35,17.63,15.81,10.14,8.3,14.24,15.45,16.24,16.37,16.37,16.27,11.5,-69,-1,-1000,1,1,-127
2024/10/30 11:38:43,6.11,6.34,17.61,15.79,10.16,8.31,14.27,15.17,16.07,16.29,16.27,16.24,11.8,-71,-1,-1000,1,1,-127
2024/10/30 12:38:43,6.09,6.34,17.61,15.79,10.15,8.3,14.5,15.16,16.07,16.29,16.34,16.29,11.8,-67,-1,-1000,1,1,-127
2024/10/30 13:39:35,6.1,6.34,17.6,15.8,10.15,8.3,14.61,15.06,16.06,16.19,16.29,16.21,12,-67,3.65,16.6,1,1,-127
2024/10/30 14:38:42,6.1,6.34,17.61,15.79,10.16,8.29,14.91,15.19,16.04,16.19,16.19,16.24,11.5,-69,-1,-1000,1,1,-127
2024/10/30 15:38:42,6.09,6.35,17.6,15.79,10.16,8.3,15.3,15.16,16.06,16.19,16.21,16.24,11.5,-70,-1,-1000,1,1,-127
2024/10/30 16:38:42,6.08,6.34,17.61,15.79,10.16,8.3,15.66,15.24,16.04,16.19,16.21,16.19,7.5,-68,-1,-1000,1,1,-127
2024/10/30 16:58:46,6.09,6.34,17.6,15.79,10.16,8.3,15.6,15.22,15.99,16.19,16.19,16.19,11.5,-69,-1,-1000,1,1,-127
2024/10/30 17:13:46,6.09,6.34,17.59,15.79,10.16,8.3,15.58,15.24,16.01,16.19,16.23,16.24,12,-67,-1,-1000,1,1,-127
2024/10/30 17:28:46,6.09,6.34,17.6,15.79,10.16,8.31,15.66,15.24,16.04,16.19,16.19,16.19,12.2,-67,-1,-1000,1,1,-127
2024/10/30 17:43:46,6.1,6.35,17.6,15.79,10.16,8.3,15.6,15.22,16.04,16.16,16.19,16.19,12.2,-67,-1,-1000,1,1,-127
2024/10/30 17:58:46,6.1,6.34,17.61,15.79,10.16,8.3,15.6,15.39,16.06,16.19,16.19,16.21,11.8,-68,-1,-1000,1,1,-127
2024/10/30 18:13:46,6.1,6.34,17.62,15.79,10.16,8.31,15.57,15.33,15.99,16.19,16.19,16.16,7.8,-68,-1,-1000,1,1,-127
2024/10/30 18:28:46,6.09,6.35,17.6,15.79,10.17,8.31,15.55,15.33,16.01,16.19,16.19,16.21,11.8,-68,-1,-1000,1,1,-127
2024/10/30 18:43:46,6.09,6.34,17.61,15.79,10.16,8.31,15.55,15.45,16.04,16.19,16.19,16.16,11.5,-70,-1,-1000,1,1,-127
2024/10/30 18:58:46,6.1,6.34,17.61,15.79,10.16,8.3,15.52,15.45,16.04,16.19,16.21,16.16,11.5,-69,-1,-1000,1,1,-127
2024/10/30 19:13:46,6.11,6.34,17.61,15.79,10.16,8.3,15.37,15.42,16.06,16.19,16.19,16.16,12.2,-67,-1,-1000,1,1,-127
2024/10/30 19:28:46,6.1,6.34,17.61,15.79,10.16,8.31,15.41,15.4,16.01,16.19,16.19,16.19,12,-67,-1,-1000,1,1,-127
2024/10/30 19:43:46,6.1,6.35,17.61,15.79,10.15,8.31,15.39,15.38,16.04,16.16,16.14,16.16,12.2,-71,-1,-1000,1,1,-127
2024/10/30 19:58:46,6.1,6.35,17.61,15.79,10.16,8.31,15.24,15.45,16.06,16.19,16.18,16.19,12,-67,-1,-1000,1,1,-127
2024/10/30 20:13:45,6.11,6.35,17.61,15.79,10.15,8.31,15.21,15.4,16.04,16.19,16.21,16.16,8.8,-68,-1,-1000,1,1,-127
2024/10/30 20:28:45,6.12,6.35,17.61,15.79,10.16,8.31,15.21,15.4,16.04,16.19,16.16,16.16,11.5,-70,-1,-1000,1,1,-127
